indicator_code,attribute,attribute_complexity,attribute_dimension,indicator_attribute_score,assessment_c,assessment_principle,assessment,principle,indicator
ERA 2.5.2,Habitat diversity,single-c,Ecological,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Participatory,single-c,Governance,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Polycentric,single-c,Governance,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Population abundance,single-c,Ecological,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Resilience mindset,single-c,Socio-economic,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Responsive,single-c,Governance,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Species diversity,single-c,Ecological,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Wealth and reserves,single-c,Socio-economic,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.3,Knowledge diversity,single-c,Socio-economic,1,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Adaptive,single-c,Governance,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Age structure,single-c,Ecological,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Agency,single-c,Socio-economic,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Cross-scale integration,single-c,Governance,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Ecosystem connectivity,single-c,Ecological,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Habitat diversity,single-c,Ecological,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Participatory,single-c,Governance,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Polycentric,single-c,Governance,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Population abundance,single-c,Ecological,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Resilience mindset,single-c,Socio-economic,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Responsive,single-c,Governance,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Species diversity,single-c,Ecological,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Wealth and reserves,single-c,Socio-economic,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 3.1.1,Knowledge diversity,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Adaptive,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Age structure,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Agency,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Cross-scale integration,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Ecosystem connectivity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Habitat diversity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Participatory,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Polycentric,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Population abundance,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Resilience mindset,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Responsive,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Species diversity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Wealth and reserves,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.2,Knowledge diversity,single-c,Socio-economic,2,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Adaptive,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Age structure,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Agency,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Cross-scale integration,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Ecosystem connectivity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Habitat diversity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Participatory,single-c,Governance,3,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Polycentric,single-c,Governance,2,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Population abundance,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Resilience mindset,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Responsive,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Species diversity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Wealth and reserves,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.3,Knowledge diversity,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Adaptive,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Age structure,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Agency,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Cross-scale integration,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Ecosystem connectivity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Habitat diversity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Participatory,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Polycentric,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Population abundance,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Resilience mindset,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Responsive,single-c,Governance,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Species diversity,single-c,Ecological,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Wealth and reserves,single-c,Socio-economic,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.2.1,Knowledge diversity,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Adaptive,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Age structure,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Agency,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Cross-scale integration,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Ecosystem connectivity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Habitat diversity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Participatory,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Polycentric,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Population abundance,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Resilience mindset,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Responsive,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Species diversity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Wealth and reserves,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.2,Knowledge diversity,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Adaptive,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Age structure,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Agency,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Cross-scale integration,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Ecosystem connectivity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Habitat diversity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Participatory,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Polycentric,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Population abundance,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Resilience mindset,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Responsive,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Species diversity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Wealth and reserves,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.3,Knowledge diversity,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Adaptive,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Age structure,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Agency,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Cross-scale integration,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Ecosystem connectivity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Habitat diversity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Participatory,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Polycentric,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Population abundance,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Resilience mindset,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Responsive,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Species diversity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Wealth and reserves,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.4,Knowledge diversity,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Adaptive,single-c,Governance,1,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Age structure,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Agency,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Cross-scale integration,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Ecosystem connectivity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Habitat diversity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Participatory,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Polycentric,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Population abundance,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Resilience mindset,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Responsive,single-c,Governance,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Species diversity,single-c,Ecological,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Wealth and reserves,single-c,Socio-economic,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
SRA 1.1.1,Knowledge diversity,single-c,Socio-economic,0,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
SRA 1.1.1,Adaptive,single-c,Governance,0,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
SRA 1.1.1,Age structure,single-c,Ecological,0,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
SRA 1.1.1,Agency,single-c,Socio-economic,1,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
SRA 1.1.1,Cross-scale integration,single-c,Governance,0,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
SRA 1.1.1,Ecosystem connectivity,single-c,Ecological,0,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
SRA 1.1.1,Habitat diversity,single-c,Ecological,0,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
